date,ACL,ABG,ABI,AGL,AMS,ANG,AOD,BAW,BIL,BVT,CFR,CRH,CRN,DDT,DRD,EXX,FSR,GFI,HAR,IMP,INL,INP,IPL,ITU,JNC,LGL,MTN,NED,NPK,OML,PIK,REM,RMH,SAB,SAP,SBK,SLM,SNH,SOL,TBS,VNF
2003-01-17,0.9879133360983332,0.9615407460204323,0.9908256880733946,0.996001454016721,0.9970326409495549,1.0,0.9645390070921985,1.0077384011998394,1.0470943808284219,1.0213331946589008,0.9987018886285064,0.9619008603031545,1.0,1.0826627651792247,1.0,1.0198625924637286,0.9963768115942029,0.9625,1.0054998307952623,1.024447123099991,0.9816450276362567,1.0434800456234075,1.0133928571428572,1.0552765527419095,0.9944444444444445,0.9816090611863615,0.9925093632958801,1.0363636363636364,0.9740828348133238,0.9911315848700624,0.997229916897507,0.9775405661494728,0.994648097222593,0.9930115390866244,1.0037045661423825,1.0007941249415095,1.0,1.0133333333333334,0.9941627950511392,0.9753787878787878,0.9888369376022568
2003-01-20,1.0011115802329549,1.010007103808259,1.0005555555555556,1.0174021234240211,1.0178571428571428,1.0051229508196722,1.0073529411764706,1.0,0.9875929827959132,1.0161014260591652,1.008235547114371,1.0092419080068142,1.0,0.9530405405405405,1.0,0.9925091017541563,1.010909090909091,1.0129870129870129,1.00126142111137,0.9914771789058862,0.9894261016680325,0.9580535121191855,0.9885462555066079,0.9984126526605277,0.9832402234636871,1.0271932433236186,1.0226415094339623,0.9824561403508771,1.017856044238404,1.0078462066199954,1.0138888888888888,1.0143577627334273,1.0035236872800748,1.0008183306055647,0.9998753724446559,1.015873558433568,1.008141969070941,1.006578947368421,1.0278852408504229,0.9995145631067961,1.011730944719274
2003-01-21,1.0168886961535804,1.0120791413106633,0.9996298352766981,0.9828955306624925,1.0073099415204678,0.9991845056065239,1.0,0.9868430246370127,0.9835518128266822,0.9721620475658173,0.9914013667589353,1.0255025249328327,1.009337426451778,0.9953917050691244,1.0095223601539232,1.0090564826371609,0.9935251798561151,0.9871794871794872,1.0252100840336134,1.0143267083766276,1.0065724438269792,0.9944919255970014,1.0160427807486632,0.9745627430148928,0.9772727272727273,1.007353707542472,0.977859778597786,1.0357142857142858,0.9991217933903397,0.9968888271021988,0.9786301369863014,1.0,0.993714163436614,1.0057236304170074,1.0007382706058996,0.9921878379742455,0.9899851514864311,0.9934640522875817,1.0,0.9810587663914522,1.0
2003-01-22,0.983391794778069,0.9589074208363549,1.0,0.9772395487723956,0.9854862119013063,1.0059171597633136,0.9635036496350365,0.9777746309342586,1.0361343458414252,1.0352447186449278,0.9908936520206079,0.9706600460880062,0.9954740481923349,1.0541310541310542,1.0,0.9910248010958793,1.0209992758870383,0.9766233766233766,1.0,0.9954801954503792,0.9836761778367618,1.0498531302716796,1.0042982456140352,1.0277325684732188,1.0232558139534884,0.9994136987561217,1.0,1.0,0.9938542674941638,0.9843715437067813,0.9742441209406495,0.9811422172452408,0.9795354049973449,0.9853658536585366,0.9964359213143403,0.9973221520160164,0.9758482837050618,0.9921052631578947,0.9885756157676486,0.9851485148514851,0.9956516063184627
2003-01-23,0.9722222884087979,0.9918389210990672,0.9979633401221996,0.9945168737692673,0.996759941089838,0.9979716024340771,0.9848484848484849,0.9840907774301935,1.0138688184258877,1.0212756178738172,0.9993870747711137,0.9875220801243554,0.996199101605834,1.0287837837837839,1.0,0.9757738906230188,0.975886524822695,0.9893617021276596,0.9688524590163935,0.974744601192518,0.9792498650836482,1.0191639979774143,0.9651497947418988,1.0079363975930375,1.0170454545454546,0.9888997526887905,0.9924528301886792,0.9655172413793104,0.9646664112488856,0.9857159606065343,0.9885057471264368,0.9903822741660578,0.9990506977371632,0.9744224422442245,0.9671854988519539,0.9908422105963673,0.9732438289864466,0.9946949602122016,0.9754384191640976,0.9699497487437186,0.9898110247858624
2003-01-24,0.9942847479725805,1.0193474600501955,1.0018552875695732,0.977963642570624,0.975177304964539,0.975609756097561,1.01,0.9884546611822015,1.0318376136617682,0.993748406162339,0.9633913053509082,0.9813685927706705,0.9990507137902078,0.9917246814659135,0.9907612792074943,0.982287577870213,0.9883720930232558,0.9946236559139785,0.9830795262267343,0.9810773366492842,0.9745758819909435,0.9959123709351106,1.0,1.026771755268308,0.994413407821229,0.968977550308247,0.9847908745247148,0.9839285714285714,0.9827810833181768,0.9900138764991576,0.9883720930232558,0.9825138291333743,0.9771875953329966,0.985774767146486,0.9834178347748286,1.0079677807996217,0.9934691832813536,1.0,0.9259278448439632,0.979173142679515,0.985293798877165
2003-01-27,0.9655187713058203,0.9850713706912672,0.9955555555555555,0.9718295109435541,0.9848484848484849,1.0,1.0053313023610053,0.9740638725526689,0.9923248755743742,0.964360246806423,0.9727267012509616,0.9694954797317002,0.9904798450462302,0.9867549668874173,0.9874146850410815,0.9759840954274354,0.9669117647058824,0.9864864864864865,0.9776247848537005,0.976260970887064,1.0,0.9986300194564913,0.9411764705882353,1.0073619133372913,1.0449438202247192,0.9469526907794438,0.9575289575289575,0.9483666061705989,0.9634745103371178,0.9743048081495757,0.9911764705882353,0.9604798098276564,0.9961078939893703,0.9792131936093454,0.9858615879177534,0.98814219636873,0.9806323466560897,0.968,1.0,1.0074074074074073,0.977760558112703
2003-01-28,0.995238824640678,1.024171860663777,1.0044642857142858,1.0058010057471265,0.9907692307692307,0.9895833333333334,1.0075757575757576,0.9997630802622931,0.9648441294446123,1.0217421079200597,0.9771032849979895,0.9958037540608832,0.9855732865971775,0.9664429530201343,0.9893895700794682,1.0100846761809852,0.9885931558935361,1.0273972602739727,1.0017605633802817,0.996960661200026,0.9895669384100656,0.9802757022814448,1.0190384615384616,0.9789890163648618,0.978494623655914,1.0041833578418944,1.0346774193548387,1.01425700889867,1.0154761018098573,1.0015002671708662,0.9881305637982196,1.0133680696898153,0.9843758830631696,0.9789473684210527,1.0197347508392856,1.0071998129599093,1.0141063668345174,0.9958677685950413,0.9839967172753384,1.0,0.9945049313116414
2003-01-29,0.9868409239569573,0.9925859565660623,1.000925925925926,1.0014463510883347,1.0248447204968945,1.0,1.0150375939849625,1.001437144058403,0.9797564904476719,0.9787205521319663,1.0235287942175353,1.0323067860864836,0.9951144638077233,0.9482638888888889,0.9941706530203582,0.9904154618448976,1.0076923076923077,1.0106666666666666,1.0017574692442883,1.0,0.9929712946913274,0.9921743137681752,0.9860351009624457,0.9828928605128056,0.989010989010989,0.9971217209079204,0.9664848012470771,0.9858490566037735,1.014282901822421,0.98199811208471,0.978978978978979,0.998987724146796,1.011902773573285,0.9874551971326165,0.9805184619097418,0.9777608364456922,1.0090436040849264,1.0096818810511756,1.024395329441201,0.9831932773109243,0.9976973179787682
2003-01-30,0.9818177092133137,1.0100837197721826,1.0120259019426456,1.0287604307823979,0.990909090909091,0.9896842105263158,0.9962962962962963,1.042166973275421,0.9355371807332729,1.0,1.0232689571843394,1.0156405454439046,1.0,0.9711461003295496,1.0039164783027101,0.9794354639766247,0.9770992366412213,0.9656992084432717,1.0298245614035089,1.0347559736339618,1.02212737387301,0.9577447932546682,1.0,0.9636075633800009,0.9444444444444444,1.0128503785480971,1.0161290322580645,1.0057416267942583,1.030047459381696,1.0015254812841208,1.01840490797546,1.0264262622038505,1.0019626098326495,1.0163339382940109,0.9894739648817668,1.0032487492315458,1.0324030665710662,1.0205479452054795,1.0,0.9983974358974359,1.0038475008881755
2003-01-31,0.9814809912104204,0.9906331844091819,0.9689213893967094,1.0,1.0061162079510704,0.9997872793022761,0.9747211895910781,0.9747156240157625,0.9832159714300686,0.9869570832077827,0.995434192734202,0.9544491983231773,1.0,0.9878591358117789,1.0009808729769494,0.975710191836552,1.0078125,0.9562841530054644,1.0068143100511073,0.966411429825428,1.0025993037244174,0.9823539912528637,0.9760765550239234,0.9852216005699758,0.9841176470588235,1.0,0.9920634920634921,0.9609895337773549,0.9936189709066456,1.0050858862743666,0.9879518072289156,1.004951736241695,0.9706442562611002,0.9910714285714286,0.9972078329923448,0.9574895255745366,1.0,0.9865771812080537,0.9920618766537758,0.9705724986623863,0.9892723037690007
2003-02-03,1.0163544406231033,1.008242356380828,1.0190566037735849,1.0223928453819089,0.9924012158054711,0.9787234042553191,1.0030511060259344,1.0207552132256246,0.9883193470231092,0.9911898115840894,1.0091745059300476,1.014746056901366,1.0196192769271284,1.0076335877862594,1.0,1.0177214878674392,1.035658914728682,0.9685714285714285,1.015228426395939,1.0182925681795942,1.0146756018119873,1.0029953449492548,1.0029411764705882,0.9941666764583043,0.9838613269575612,1.031749603129961,1.02,1.0202970297029703,1.0146810005986933,1.0032021673015643,1.020121951219512,1.0088723258279797,1.0427440633245382,0.990990990990991,1.022135887618121,0.9640597521254566,1.0016709553531415,1.0013605442176872,0.9759950759130078,0.9933847850055126,1.0162660414985765
2003-02-04,1.0074232725033705,0.9937993583415595,1.0016663580818368,0.989048805709539,1.010719754977029,1.001086956521739,0.9885931558935361,0.9849746387214089,0.9637277705821413,0.9777787556103141,1.0,0.9474357448833888,0.9807582326353659,0.9932575757575758,0.9990200881920627,1.0033167055185823,1.0142215568862276,0.9587020648967551,1.0166666666666666,0.9880240258702232,1.0008486145445155,1.0238791187554355,0.967839687194526,1.0058675508642845,1.0091130012150669,0.9846137071273671,1.0196078431372548,0.9616690926734595,0.9855314127395398,0.9801654431735292,0.986252241482367,0.9970634147849338,0.991877403210384,0.9872727272727273,0.9915196157186058,0.9571056175166567,0.983333135800128,0.9850543478260869,0.9524528446117683,0.9689234184239733,0.9756082337814728
2003-02-05,1.0257992281043773,1.0050287133322986,1.001663585951941,1.0069074267692784,0.9966666666666667,1.020629750271444,1.0038461538461538,0.9967188854674279,1.0753706120788817,0.9772737500562532,1.009091099583013,1.0146001444315362,1.0117753282419772,1.0292883837998628,1.0146462169512684,1.0082647546496268,1.003690036900369,1.0246153846153847,1.0163934426229508,1.0060908072080892,1.017013197670132,1.0276958557963407,0.9953540046459953,1.0166667912875078,1.0114388922335942,1.0312534606440182,0.9946153846153846,0.9939455095862765,1.0020191953710968,1.0204101021296808,1.0515151515151515,1.0088202012059957,1.0175448042458273,0.9990791896869244,1.00644852969831,1.026577665625815,1.0033898713656813,0.9986206896551724,0.9638636409237745,0.981672394043528,1.0234380397927196
2003-02-06,0.993533276148113,1.0250177595206476,0.9964938180476103,1.0137371055050555,1.0185466707205837,1.0106382978723405,1.0191570881226053,0.9952908358766319,0.944297798848493,1.0232547430466015,0.9900899831899536,0.978414928513957,1.0135718004015766,0.955909596146721,1.0105899154125015,1.0094260024579882,1.0022058823529412,0.975975975975976,1.0201612903225807,1.0150297940429267,0.9874580879021296,0.9588655453744543,1.004566210045662,0.9475408779656839,0.9642857142857143,0.9997017097994296,0.9976798143851509,1.0050761421319796,1.006958309520452,0.9966379078476403,0.9706051873198848,1.0038721573448066,0.9961675397419325,0.9675576036866359,0.9922864822894779,1.0074992309889481,1.0101352568799624,1.0082872928176796,0.9964195012281944,1.0127187864644107,0.9923662404296708
2003-02-07,1.0185622705888435,1.0048512971946848,1.0018518518518518,1.0027202659815626,1.0,1.0063157894736843,1.0037593984962405,0.9919610635204061,0.9753835361834786,1.0386366704714214,0.9818012579922858,0.9852924896810209,1.0133717304376537,0.9604651162790697,1.0095223601539232,1.017052345377612,0.9941305942773294,1.0,0.9453761264822135,1.0118693619233483,0.9983022227116715,0.9763327776663784,0.9797979797979798,0.9688579729000495,1.0185185185185186,1.0306137063471223,1.0,0.9747474747474747,1.0,0.9873522176435786,0.9679334916864608,1.0106379722035141,1.0,0.9902838635930653,1.0039514327024184,1.0110772023896335,1.0033445213766943,0.9972602739726028,1.0035933648100948,0.9966586012213389,1.0038475008881755
2003-02-10,1.0023677739118517,0.9904941825596737,0.9953789279112755,1.0,0.9958208955223881,1.0,0.9872659176029962,0.999050599261746,0.9828569007492771,0.9912476612506156,0.9823916440162106,1.0112033128420783,0.9907506289934295,0.9733656174334141,1.0,0.9861076975202728,0.9822878228782288,0.9846153846153847,0.9950658114786778,1.0058650663662683,0.9966078635055754,1.0151521189363168,0.9432989690721649,0.970000198376063,0.9939393939393939,0.9867633264235505,1.0077519379844961,0.9481865284974094,1.0001805872402216,1.0027333175641935,1.0,1.0,0.981348266860924,1.0069257406694883,0.9973753978839529,0.9885184066778467,0.9899998814800768,1.0027472527472527,1.0357217203047588,1.0208092485549134,0.9954016987610691
2003-02-11,0.9870143351207927,1.006660409917956,1.0027855153203342,1.0026961399983254,1.013189448441247,1.0069037656903765,1.0273141122913505,1.0021438834700505,0.9835272635228866,0.9492277064052486,1.0188672798023497,1.0036824812304568,1.009536685179772,0.978441127694859,0.9903736405728437,1.0096347006473192,1.0030052592036063,0.9875,0.984873949579832,1.0058308679388344,0.9957477032062872,0.9462689631848488,0.9890710382513661,0.9977908839846366,0.9878048780487805,1.0110318279973711,0.9923076923076923,0.9890710382513661,1.0090903731216792,1.009199800802034,1.0061349693251533,1.0,1.0043095227048955,0.9973251815055407,1.006579797478428,1.0164916764287537,1.0067340873515882,0.9917808219178083,0.9948144872774047,1.0079275198187996,1.000769083353506
2003-02-12,1.0011953468686274,0.9965113831162974,1.0092592592592593,0.9973111096265616,1.0059171597633136,1.0035321005609807,0.9970457902511078,0.9997648290458887,1.0049258038849005,1.0325566402652422,0.9907405431279707,0.9742697642053989,0.9903724347605776,1.0,1.0001957032269289,0.9767442947088073,0.9655430711610486,0.9810126582278481,0.9726962457337884,0.9568116942037987,1.0,1.0,1.0060773480662983,0.9963098569231963,0.9876543209876543,0.9725820680689047,0.9961240310077519,1.0055248618784531,1.0032462671579276,0.9991533347184708,0.9945121951219512,0.9808714616747695,0.9863415886051585,0.974904214559387,0.9960775204223644,1.0013080716742782,0.9949817314810135,0.9972375690607734,1.005212542427671,0.9921348314606742,1.0
2003-02-13,0.9557942256303307,0.9935415723555152,0.9724770642201835,1.0,0.9911764705882353,0.9937888198757764,0.9851851851851852,1.0002352262724983,1.019706168843877,0.9702699744175014,0.9813090343599465,0.9916891211894947,1.0476190476190477,1.0132203389830508,1.0095223601539232,0.9720853544582747,0.9883630721489527,0.967741935483871,0.9649122807017544,0.9633443729144963,0.9615381052514567,1.0,0.9774848984074684,1.0,0.95125,0.9730145847754995,0.9883268482490273,0.978021978021978,0.9859904928987923,0.9712825631508081,1.006131207847946,1.0,0.9970337836431381,0.9913539005698565,0.9842523873037174,0.9912895744204773,0.9899158308010864,1.0013850415512466,0.9827551553643927,0.9818799546998868,0.9961550187587715
2003-02-14,1.0182492219687609,0.9968409222077095,1.0188679245283019,0.9932345306874321,1.002967359050445,1.0052083333333333,0.9924812030075187,1.0,1.0287472801291502,1.0213563429717534,0.9990477036696336,0.9969555111794939,0.9545454545454545,1.028688524590164,1.0,0.9991552114431942,1.000784929356358,0.9833333333333333,0.990909090909091,0.9905659339699489,1.02221601364175,1.0094615379706038,0.9977528089887641,1.0185186577187582,1.0019710906701709,1.0,1.0196850393700787,1.0,0.9972682941235101,1.0086976069538036,1.0268129189518587,1.0039064912605768,1.003966721296074,1.030723488602577,0.9934675706346203,0.9929701586546389,0.998303693240127,1.0235131396957122,0.9649051047120419,1.0034602076124568,0.9884154746999532
2003-02-17,1.0139944453950744,1.0339458207636285,1.0092592592592593,1.012257422737772,1.007396449704142,1.0155440414507773,1.0007575757575757,0.9950007206851819,0.9784109080829833,0.9000004091134104,0.9933265252311336,1.0572666973139817,1.0285787377115083,0.9952028620213026,1.0047162700549155,1.0207107149013717,1.0196078431372548,1.0,1.0110091743119265,1.0222222512521326,1.0347862965929975,0.9687518769421413,0.9740990990990991,0.9709090315854567,1.0032786885245901,1.0109046304814473,1.0046332046332047,0.9764044943820225,1.0136959426695242,1.0120663490008384,1.0083086053412462,0.9990156420628451,1.0276677376087837,0.9732692307692308,1.006575382587684,1.01769834409817,1.0170070083991944,1.0027027027027027,0.9909071640525646,1.0242528735632184,0.9990633996545327
2003-02-18,1.0121085931029827,1.0,0.9990825688073395,1.001332489423365,1.0046989720998531,0.9946938775510205,0.9992429977289932,1.0047880451357123,0.969529369590823,0.9974725894139681,1.0004803306697454,0.9971116218398658,0.9722153135548055,0.9884803921568628,0.9859176062073992,0.9896480730875636,0.9923076923076923,0.9830508474576272,0.9673684210526315,1.0,0.9831961091478743,0.9774191232615662,0.959421965317919,0.9887641213610916,0.9934640522875817,1.0046230009464412,1.018447348193697,0.9551208285385501,0.9951360766542634,0.9940387559507582,0.9976456739258387,1.0029251920619524,0.9865385782796091,1.001778304682869,1.0133329730763314,1.0017387884924303,0.9966554786233058,1.0188679245283019,0.9724711770871212,1.0010099876557064,0.999375014407967
2003-02-19,1.0023906937372546,0.9923668621614453,0.9880624426078971,0.9838983332778869,0.9982461268634902,0.9899466557242511,1.0098484848484848,0.9919036634594955,1.024630143267506,1.0025338145758138,0.9918456688867784,0.9782744120853449,0.9809596900924606,1.0017356806347633,0.9904776398460768,0.9933055304542292,0.993798449612403,0.9862068965517241,0.9849536602754118,0.9627331454751088,0.9914498244573927,1.0231025526317545,0.9519219183034101,1.01893912879522,1.0067105263157894,0.9938643637900839,0.9924528301886792,0.9518072289156626,0.9958351833436689,0.992288826182125,0.9793510324483776,0.9844802971923309,0.9861600389713612,0.985207100591716,0.9875008460618642,0.9929687948546426,0.9899327657898975,0.9735449735449735,0.9396225585078304,0.9865470852017937,0.9874796560429562
2003-02-20,0.9546544448624151,1.0,1.008364312267658,0.9808960270498733,0.9956076134699854,0.9989637305699481,0.9939984996249063,0.9723839321914611,1.009519369982012,0.9797988981217157,1.0057066610619103,0.9770436997532437,1.0097049400193725,0.9985148514851485,0.9998024539607981,0.968828385133311,1.0031201248049921,0.986013986013986,0.9523809523809523,0.9290320418242143,0.9655136973502261,0.9919335365177157,1.0417721518987342,1.0148699224279825,1.0456149522938178,0.9969132426750277,0.9809885931558935,1.0379746835443038,0.9818192537566418,0.9939564031828547,0.9933734939759036,1.0049273373666812,0.9883395037334386,0.9769769769769769,0.9793461125454087,0.9791066330859602,0.9932202572686375,0.9891304347826086,0.9136683911140242,1.0113636363636365,0.9968308762458472
2003-02-21,1.0174986664236296,1.0096222380612971,0.999815668202765,1.001396070320579,0.9794117647058823,1.016597510373444,1.0037735849056604,1.0004956298038723,0.9991427630842711,0.9793777604572615,0.9904795378670576,1.0075766216414384,1.0,1.0183440753594448,1.0386608122941823,1.0006958119551304,1.0069984447900466,0.9929078014184397,1.04,1.006944402274532,1.0250055643186855,1.0065036745596778,1.040097205346294,0.9927105603360576,1.0,1.0154815744883157,0.9844961240310077,1.048170731707317,1.0,1.003476010182036,0.9975742874469375,1.0,1.0,1.0223360655737705,1.0066678684665389,0.9946439092321151,1.0017049884564393,1.0123626373626373,1.2109861392226693,1.0337078651685394,1.0
2003-02-24,1.0343980926538194,1.0,0.9974188790560472,0.9944407153061049,1.0153153153153154,0.9591836734693877,1.0,1.0118499064274145,0.975214493100336,1.031582338144662,0.9921356588197309,1.0,1.0115303016326906,0.9899383317104836,0.9861131660713154,1.0045187890489193,1.0038610038610039,1.0178571428571428,1.0096153846153846,1.0275863952759916,0.9982534152812,0.9919237544899807,1.0157710280373833,0.9925833286692559,0.95,0.9902404475228983,1.0078740157480315,1.012216404886562,0.9981497605572487,1.0,0.993920972644377,0.9911711767626613,1.0019992266149675,1.0072158749248346,0.9852673182221341,1.0152600715505706,0.996592798538992,0.9905020352781547,1.0435619684339694,1.0282608695652173,0.9856923024847744
2003-02-25,0.9833741678169935,0.985145311213084,0.9935304990757856,1.0041884454290562,0.9790002957704821,1.0,0.9902255639097745,0.9804866297277766,1.0029325938290643,0.96938456875729,0.9785700399448783,0.973689317248294,0.9904979026080615,0.9848360655737705,0.9953058687357997,0.9662627991938891,0.9846153846153847,0.9649122807017544,0.939047619047619,0.9781877960884819,0.9729515018536734,0.9820849588781105,0.9649223691776884,0.9776953149042709,1.006578947368421,0.9390471572311796,0.98515625,0.9597701149425287,0.9795908391894991,1.0,0.9938837920489296,0.9940669077474601,0.9960068993218817,0.981094527363184,0.9876535818297675,0.9885052937936475,0.9914543940581904,0.9931506849315068,1.0,0.96723044397463,1.0048366986823891
